id,F1,F2,F3,F4,F5,F6,F7
4512913820,1,47,0,3,1,15096,6.2
4522857741,1,18,1,5,1,15200,6.8
4523494411,1,23,0,3,1,14684,6.8
4520806066,1,13,1,7,1,16228,6.6
4526502680,1,12,1,10,1,18101,7.2
4517814495,0,16,1,15,1,21055,7.2
4525934339,0,15,1,2,0,13933,6.4
4523577373,1,16,1,13,1,19497,7.2
4513101725,1,15,0,1,0,15236,7.2
4525230162,0,16,1,5,1,16700,7.2
4519287844,1,37,1,11,2,16506,7
4523260482,1,36,1,11,1,16482,6.6
4525320313,1,16,0,2,0,15694,7
4500173548,1,18,1,9,1,16276,7
4508846278,0,28,0,14,1,18331,7
4495426871,1,12,1,10,1,17347,7
4527204318,0,19,0,0,0,15090,7
4527545380,1,14,1,17,1,17799,7
4497717907,0,18,1,6,0,15694,6.6
4521559243,1,13,1,8,0,17269,7.2
4527661727,1,20,0,3,1,16662,7
4526793578,0,15,1,4,0,17292,7
4516541266,0,51,0,4,1,14772,6.8
4518116410,0,16,1,1,1,15157,6.8
4515824128,1,19,1,8,0,16124,6.8
4527387973,1,18,0,11,1,17881,7.2
4525633564,1,15,1,12,2,17676,6.8
4521175049,0,15,0,3,1,15809,6.8
4500193521,0,17,1,5,1,16960,6.8
4514350751,0,15,1,4,0,15372,6.8
4518093474,0,17,1,7,1,16527,6.6
4527258307,1,17,1,9,0,17774,6.8
4502041517,1,19,0,3,1,16074,7
4525376845,0,31,0,5,2,15612,7
4519651388,0,13,1,7,0,16759,6.4
4515194519,0,16,1,5,1,14911,6.8
4523512356,1,12,0,14,1,16980,6.8
4526872931,0,14,1,5,0,15776,7
4527291717,0,71,0,2,0,14961,6.8
4498211277,1,44,0,6,1,16031,7
4515507171,1,14,0,4,1,16313,7
4526480699,0,8,1,7,1,15964,6.8
4518209107,1,13,0,12,1,20541,7.4
4518472442,0,17,0,8,1,17415,6.8
4493326882,0,103,0,5,1,16878,7
4522178825,1,16,1,5,1,15901,6.8
4525832598,1,13,1,6,1,16040,6.8
4526594026,1,41,0,11,1,18140,7.2
4492694297,1,15,1,9,1,17229,7
4526195256,1,16,1,5,1,15916,6.8
4512891978,0,13,1,8,1,15452,7
4513346421,1,16,0,4,0,15999,6.8
4527416964,0,14,0,3,0,14399,6.6
4521066118,0,15,0,2,1,13449,6.6
4527444282,0,13,0,2,1,13876,6.6
4512728524,0,16,1,3,0,15776,6.8
4527556875,0,18,1,2,1,15282,7
4515671076,0,18,0,3,1,14258,6.6
4509965953,0,15,0,1,0,14316,6.6
4525051102,1,10,1,3,0,15482,6.8
4515677158,0,38,1,6,0,16402,7
4511386287,0,19,1,8,1,18822,7
4508253654,1,19,1,6,0,17702,7.2
4526479094,0,16,0,2,0,16178,7
4527372782,0,14,0,5,0,15897,7
4516959189,1,13,0,5,0,16248,7.4
4514791683,0,14,0,4,1,15797,6.8
4527354492,1,15,0,3,0,15678,6.8
4516653257,1,17,1,7,1,16006,6.8
4519922949,1,16,0,3,1,16590,7
4511396736,0,19,0,5,1,14939,6.6
4526046259,0,65,0,6,1,16787,7
4506349624,1,24,0,4,0,17388,7.2
4512793610,0,21,1,1,0,14868,7
4506000995,0,19,0,3,0,15676,6.8
4514715647,0,57,0,1,0,14230,6.6
4509066141,1,16,0,10,0,16981,6.8
4526636452,0,30,1,13,0,16374,6.6
4521755848,0,39,1,6,0,17227,7
4524250123,1,21,1,4,0,16631,7.2
4513970313,0,14,0,4,0,15888,6.8
4521710145,0,14,0,4,0,15688,6.8
4526932906,0,21,1,6,0,16462,7
4512196421,0,14,0,3,2,14548,6.6
4501326958,1,22,0,8,1,18128,7.2
4526067873,1,18,0,3,0,15162,6.8
4515588467,1,17,1,2,0,14767,6.6
4522190753,0,15,1,11,1,17384,7
4524909030,0,52,0,7,1,16159,6.6
4524787194,0,43,0,0,0,13046,6.2
4509570260,0,19,0,1,0,15459,7
4511130155,0,25,0,3,0,13886,6
4526133153,0,13,0,4,1,15928,6.8
4500727933,0,17,1,1,1,14687,6.8
4508109073,1,17,1,4,1,17146,7
4499724520,1,14,1,15,1,19814,7.6
4526414474,0,32,0,8,0,17945,7.4
4510706282,0,17,0,7,1,16646,7.2
4526037415,0,15,1,12,0,17604,6.8
4516037651,0,47,0,5,0,16089,6.8
4521841751,0,16,0,9,1,15544,6.2
4511221654,0,15,0,11,0,17434,7
4516373262,0,14,1,5,0,15945,7.2
4522526213,0,13,0,2,0,15692,7
4526610114,1,12,1,8,1,17469,7.2
4510548126,0,16,1,4,0,16314,6.8
4500036039,1,18,1,10,0,16299,7
4525370217,0,54,0,10,1,15844,6.6
4519408439,0,89,0,5,0,15856,7
4502491381,0,12,1,5,0,15967,6.6
4526160950,0,51,1,6,0,15236,6.8
4517946996,0,23,0,2,0,12941,6.4
4518551820,1,18,0,17,1,17513,6.6
4515935955,1,19,0,3,2,16700,7
4495136621,0,16,1,15,0,18038,7
4524261959,1,16,0,5,0,15491,6.4
4527413531,0,16,0,9,0,16090,6.6
4527682051,1,15,0,6,1,17204,7
4507962788,1,19,1,2,2,15032,6.8
4522051549,0,16,1,8,0,17739,6.6
4506079101,0,16,1,11,1,16894,6.6
4523550797,0,12,0,2,0,14944,6.8
4504912203,0,39,1,3,0,14623,6.4
4526076411,0,18,0,2,0,15278,6.8
4512589969,0,16,1,6,0,17126,7
4517910135,0,40,0,4,1,15494,6.8
4527623126,1,16,1,3,1,16904,7.2
4508392711,1,15,0,8,0,17214,7.2
4526552295,1,38,1,8,0,16352,7
4502030084,0,20,0,4,0,14696,6.6
4518281398,1,22,1,3,0,15392,7
4524150838,1,18,1,3,1,15928,7.4
4512184861,1,18,1,6,0,18417,7.2
4520561506,1,17,0,1,0,14981,7
4519919253,1,16,0,4,1,15994,6.8
4527477768,1,12,0,13,0,18420,7
4522681859,0,20,0,6,0,17421,7.2
4507071282,0,14,0,2,0,13671,6.8
4500920231,1,17,0,9,1,17544,7
4526576560,0,18,0,6,1,15589,7
4508183655,1,12,0,10,0,16702,7.2
4527222548,1,21,0,12,2,18211,7.4
4521462133,0,57,0,3,0,14640,6.6
4527579335,1,39,1,4,1,16211,7.2
4512892156,0,18,1,7,0,16517,6.4
4527589890,1,40,1,2,2,15723,7.2
4505924248,0,15,0,3,0,14993,6.6
4524216210,1,15,0,12,1,19576,7.2
4519632042,1,49,0,6,0,15217,7
4525567739,1,15,0,5,0,15502,7
4505464624,0,22,0,2,1,15125,6.8
4521893389,1,16,0,3,0,15845,6.6
4509771893,1,14,0,8,0,16433,7
4517546735,1,85,1,11,1,18824,7.2
4519910436,1,80,1,4,1,16360,6.8
4524693952,0,53,0,8,1,15128,6.2
4522502603,1,15,1,6,1,18317,7.2
4509716236,0,13,0,4,1,16248,7
4506111258,0,43,1,3,0,15871,6.8
4507328701,1,16,1,10,1,17779,7.2
4527441922,0,78,0,9,0,16785,6.8
4510543830,1,15,1,3,2,15524,6.8
4525858898,1,18,1,7,0,16592,7
4516912566,1,21,1,9,2,19148,7
4525369607,0,16,0,7,0,17337,7
4519205202,1,18,0,7,0,16003,6.6
4509679309,1,43,1,9,1,17370,7.4
4526857610,1,42,1,5,0,18036,7.4
4525545427,1,36,1,2,1,14711,7
4527222225,0,42,0,5,2,16468,6.8
4527198639,0,16,1,2,0,15285,6.8
4508149513,0,23,0,5,1,17151,7
4523699051,1,34,1,12,0,17951,6.6
4526189371,0,13,0,4,0,15917,6.8
4526491541,0,17,1,11,1,17399,7
4525312884,1,16,1,7,1,17639,7.2
4522358340,0,21,1,6,0,17183,7
4523665643,0,27,1,7,0,17130,6.8
4496641163,0,17,0,6,0,15920,6.6
4505511340,0,16,1,10,0,17818,6.8
4498448542,0,21,0,3,2,15956,6.8
4525583733,1,20,1,7,0,15582,6.4
4497709596,0,17,1,5,2,16486,7
4510559226,1,17,0,9,1,15692,6.8
4517827670,0,19,1,5,0,14232,6.6
4499897772,1,14,1,10,1,18133,7
4524941419,1,13,0,29,1,23205,7
4518184888,1,77,0,6,2,15564,7
4525326999,1,40,1,3,1,14977,7
4507966982,0,46,0,7,0,16263,6.8
4490921913,1,15,0,7,1,18477,7.2
4501037269,0,18,1,11,2,16484,7
4525626053,0,12,1,2,1,15167,6.8
4522327087,0,18,0,5,0,16007,7.2
4525330228,1,19,0,8,0,18093,7
4525010648,1,37,0,10,0,18588,7.2
4526851533,1,66,1,8,1,16853,7
4509949605,1,17,0,9,0,16323,7.2
4520356694,1,15,0,2,0,15063,6.8
4526101033,0,19,1,10,0,14929,6.2
4519740782,1,18,1,5,2,17119,7.2
4514345833,0,14,0,10,2,19049,7
4525540282,0,17,1,26,1,19452,7
4519250441,0,16,0,0,1,13981,6.6
4516052882,0,12,1,7,0,15418,6.4
4527534005,1,16,0,9,1,17636,7.2
4525937822,1,12,0,8,1,17026,7.2
4524056834,0,17,0,10,1,17084,7.2
4518437302,0,14,0,3,0,14501,6.6
4520825684,1,19,0,7,0,15745,6.8
4525941863,1,38,1,6,1,16571,7
4514740327,0,14,1,7,0,17224,6.8
4522552557,1,26,1,14,0,18518,7.4
4518532291,0,86,0,5,0,17155,7.2
4501240960,1,16,0,6,1,16046,6.8
4527043235,0,15,1,6,0,16986,7
4525941193,1,40,1,5,1,16368,7
4508992127,0,16,1,4,0,15302,6.8
4526331089,0,14,0,3,1,15367,7.2
4517588876,0,20,0,4,1,15178,6.8
4523127328,0,13,0,3,0,13824,6.2
4509906383,0,16,0,8,0,15919,6.8
4525953760,0,30,0,2,1,16627,7
4499972378,0,39,0,2,1,14032,6.4
4501521847,1,90,1,17,1,18787,7
4522436299,0,15,1,3,0,15205,6.6
4521892508,0,16,1,4,1,15651,6.8
4515694077,0,17,1,6,0,17376,7
4519903713,0,33,0,5,1,15788,6.6
4525018915,0,20,1,4,0,15688,6.6
4500088034,1,17,0,2,1,15374,6.8
4522346713,0,15,0,0,1,13418,6.4
4518241123,0,14,0,4,0,12178,4.6
4516362177,1,17,1,8,0,15984,6.6
4413326513,1,35,0,3,0,15908,7.4
4502124778,0,13,1,6,0,15240,7
4512490031,1,13,0,3,1,14943,6.8
4512278735,1,15,0,7,0,15634,7.2
4527842983,1,38,0,10,1,17071,7.2
4513377157,1,16,0,7,1,15726,7.2
4527808251,0,38,0,4,0,15249,7.2
4527767522,1,18,0,8,1,16055,7
4527853173,0,17,0,1,0,13446,6.4
4527742166,0,20,1,5,1,15903,7
4527648336,0,38,1,7,0,16940,7.2
4527888798,1,12,0,7,1,16882,7.2
4525312579,0,80,0,3,0,15894,7
4527909697,1,40,0,13,2,16047,7
4527637091,0,15,0,2,0,14709,6.6
4527658315,1,38,0,9,1,16368,7
4527865649,0,17,0,9,1,17394,6.8
4527796790,1,11,0,7,1,15950,6.8
4527433973,0,15,0,3,0,15268,6.8
4527887542,1,19,1,12,0,18274,6.8
4527750562,0,37,1,6,0,15993,6.8
4527782537,0,51,1,7,1,14857,6.8
4527696871,1,36,1,11,1,18503,7.4
4527990640,1,85,0,11,1,17442,7.2
4527729232,0,36,0,5,0,14478,6.2
4521542969,1,13,1,10,2,17086,7
4527658739,1,16,0,6,1,18075,7.2
4527898486,1,57,1,5,1,15965,7
4527885240,1,34,0,1,0,15261,7
4527780032,1,16,0,0,1,14603,7
4527908858,0,14,0,0,1,13836,6.6
4527960459,1,16,1,5,1,17170,7
4527875317,0,12,0,12,1,16198,7
4527811425,1,46,1,2,0,16923,7.2
4527715781,0,12,0,5,2,15131,6.8
4527650398,1,12,1,9,0,17155,7
4527878058,1,18,1,13,0,18573,7.2
4527873286,1,17,1,5,1,17765,7.2
4527797466,1,54,0,8,1,16238,7.2
4527713716,0,23,0,5,0,15903,7
4527628313,0,14,1,3,1,14459,6.6
4523772935,1,18,1,5,0,16266,7
4494572826,0,39,0,1,0,13936,6.6
4434247820,1,15,0,7,0,17047,7.2
4465614811,1,17,1,5,1,16350,7.2
4525637223,1,19,0,5,1,16444,7
4471718204,1,16,1,20,1,21703,7.2
4527458962,0,15,0,8,0,16526,6.6
4479632045,0,16,1,2,0,14698,6.8
4469404175,1,15,0,5,0,15329,6.8
4527028383,0,92,1,0,1,14746,6.8
4516065991,0,20,0,5,0,15831,7.2
4508216792,1,13,0,8,0,18575,7.2
4518346455,1,13,1,9,0,16803,7.4
4525617953,0,16,1,4,1,16666,7.2
4527312388,1,14,1,10,1,18616,7.4
4502366249,1,14,1,2,0,14939,6.4
4526656386,1,15,0,8,0,16828,6.8
4526981145,0,27,0,5,0,15398,6.8
4527002962,1,23,0,1,1,14087,6.4
4526307631,1,14,0,8,1,17081,7.2
4454458141,0,16,0,4,0,16216,7
4526352878,1,18,0,16,0,17174,6.8
4526378809,0,21,1,7,0,17161,6.8
4526851644,1,56,0,13,0,18119,7
4464526673,0,17,1,4,0,15332,6.6
4525845524,0,13,0,10,0,16386,7.2
4481963894,1,37,1,8,2,18591,7.4
4492947311,0,39,1,8,1,16138,6.8
4520750598,1,15,1,3,1,18662,7.4
4499919097,1,17,0,9,0,16454,7
4478754286,0,16,0,9,1,15797,6.2
4455592163,1,19,1,7,1,16028,6.8
4467275928,1,17,1,8,1,15142,6.2
4458303184,1,10,1,8,2,16849,6.6
4525380642,0,17,0,13,1,20066,7.2
4524796098,0,41,1,0,0,14312,6.8
4526727773,1,13,1,7,0,16786,7.4
4512265608,0,19,0,1,1,14299,6.8
4526993807,0,15,1,14,0,15724,6.2
4526227889,1,16,0,1,0,14828,7.2
4527225150,1,38,0,8,2,16294,6.6
4471157611,1,15,0,4,0,15761,7
4520606838,0,57,1,7,0,14565,6.4
4514076419,1,20,1,7,0,15711,7
4475316564,1,13,1,2,1,16116,7.2
4526554592,1,13,0,8,0,14629,6.8
4521263272,0,12,1,5,1,15694,6.8
4468376648,0,21,0,6,0,17041,7.4
4519380029,0,13,0,3,0,15478,7
4526974139,0,13,1,9,0,16956,7
4511067003,1,12,0,2,0,16956,7.2
4518362407,1,14,1,5,2,19172,7
4472113530,1,13,1,5,0,16979,7.2
4505140854,0,80,0,3,0,14806,6.8
4454750369,0,35,0,9,1,18244,7
4523653027,1,19,1,7,0,16989,7
4496865743,0,16,0,3,0,14281,6.2
4499779252,1,59,1,2,0,15393,6.8
4450881054,1,16,1,9,1,17636,7.4
4527413086,1,49,0,10,0,16600,6.8
4510149205,0,15,1,10,0,15889,7
4514173446,0,17,1,10,0,19657,7
4522592356,1,18,1,5,0,16818,7
4464807345,1,15,1,6,2,17415,7.2
4519189625,1,16,1,7,0,16602,7.2
4508113644,0,39,1,13,0,17181,7
4526805303,1,17,1,6,1,16492,6.6
4490068433,0,18,1,6,1,16410,6.8
4521454203,0,54,0,5,0,15238,6.8
4527314623,1,43,1,18,1,20271,7.2
4525314215,0,16,1,2,0,15372,7
4495034271,0,22,0,4,0,14930,6.6
4500216445,1,18,1,10,0,17450,7.2
4474939096,1,15,1,1,0,14812,6.6
4525181648,0,14,0,10,0,17605,7.2
4495708028,0,13,0,5,0,16841,6.8
4521698665,1,20,1,8,2,16321,7
4512994331,1,14,0,7,1,16270,6.8
4526026089,1,41,1,5,1,15954,7
4484294172,0,14,0,0,1,15682,7
4518207092,0,22,0,6,0,16190,7
4495787574,1,15,0,16,2,19572,7
4525317439,0,16,0,5,0,15930,6.8
4473666102,0,13,0,1,0,13785,6.8
4462822910,1,16,1,7,1,16898,7.2
4484040931,1,74,0,5,2,18333,6.8
4526149121,0,13,0,1,1,14289,6.8
4469941308,1,10,1,13,0,16501,7
4459966924,1,15,1,5,0,16618,7.2
4506726377,0,54,1,6,2,16557,7.2
4447641028,0,79,1,10,0,16978,5.6
4417369885,0,18,0,6,0,16577,6.6
4495165878,0,17,1,2,0,14706,6.6
4514844404,0,15,0,8,0,16795,6.8
4465219172,0,57,0,3,1,15288,7
4527045215,1,57,0,5,2,14875,6.8
4458968842,1,13,0,6,1,16861,6.8
4461046174,0,15,1,8,1,17136,6.8
4507620786,1,15,0,10,1,17765,7.2
4474784540,0,48,1,1,0,14555,6.6
4519753896,0,19,0,2,1,14020,6.4
4496724887,1,23,1,13,1,17575,7.2
4513351199,0,16,0,3,1,15307,6.8
4494806155,1,21,1,4,0,16751,7.2
4527400010,1,15,0,10,0,16271,7
4519404652,0,22,1,6,0,16420,6.8
4435781298,1,22,0,4,0,15570,7
4527150511,0,16,0,1,0,14948,6.8
4502743834,0,25,1,8,1,15167,6.4
4514249734,1,12,0,3,0,15484,6.8
4417621987,1,17,1,12,0,17856,6.8
4498639695,0,16,0,5,0,14767,7
4498399527,1,20,1,11,1,18474,7
4470053265,0,15,0,0,0,14183,6.8
4527122905,1,15,1,5,1,15971,7.2
4490918171,0,16,0,0,0,14319,6.4
4512833184,0,47,0,4,1,16206,7
4470330490,0,41,1,5,1,15704,7.2
4463280330,1,18,0,6,1,18137,7
4504190601,0,20,0,2,0,14944,6.6
4517670386,0,43,0,1,0,13172,6
4521391433,0,15,1,11,1,18363,7.2
4523062555,0,15,0,2,0,15200,6.6
4458733619,0,34,0,6,0,17315,7
4502966435,1,16,1,1,1,16516,7.4
4527093291,0,10,0,2,0,14010,6.4
4505214335,0,12,1,4,0,15580,6.8
4474787155,1,12,0,7,1,17731,7.6
4526583162,1,16,1,13,1,19186,7.2
4506026519,1,16,1,6,0,18135,7
4455419098,0,15,1,4,0,15947,7
4517480470,0,12,0,11,1,16681,6.4
4523038928,1,13,1,4,1,16733,7.2
4477682436,1,11,0,4,0,15233,7
4524565861,1,16,1,7,0,18406,7.4
4486380071,0,11,1,7,0,16711,6.4
4479922786,0,16,0,7,0,16093,6.4
4495296529,1,15,1,2,0,15563,7.2
4492085099,0,16,1,4,1,15745,6.8
4508010567,0,19,0,12,0,15958,6.6
4524225995,1,26,1,12,1,17501,7
4526275078,1,15,0,6,1,18038,7.2
4510818767,0,16,1,4,0,16256,6.8
4488597120,1,13,0,2,0,16589,7
4472940975,0,17,1,6,1,15258,7
4526284156,1,19,0,8,0,16481,7
4501534072,0,51,0,7,0,15913,7
4514010744,1,13,1,3,1,16162,6.8
4508174321,1,40,1,7,0,17264,7
4446018252,0,18,1,8,1,16700,7
4513214208,0,42,0,10,0,16337,6.8
4525996242,1,34,0,7,0,15790,6.8
4513138341,1,15,0,5,0,15970,7
4520994521,0,37,0,3,0,14933,7.2
4483840254,1,18,0,8,2,18060,7.4
4457455707,0,15,0,5,0,14732,6.6
4473463200,1,19,1,3,1,17121,7
4506223983,1,18,1,9,1,18913,6.6
4518849828,1,13,1,6,2,17237,7.2
4458793394,0,17,0,1,0,13265,6.4
4524969913,1,15,1,19,1,21020,7.6
4475174876,0,18,1,11,0,17320,7
4477872277,1,15,1,8,1,15586,6.8
4455474376,0,89,0,5,0,17208,7.6
4518019885,0,15,0,0,0,13282,6.4
4520985239,0,53,1,6,1,15555,6.6
4525324853,1,36,0,2,1,17008,7.2
4504703717,0,19,1,7,1,16050,6.8
4510904711,0,10,1,6,1,16830,7
4492423421,1,11,1,5,0,16370,6.8
4458785938,0,12,0,3,0,14851,6.6
4520732095,0,13,1,3,0,15325,6.8
4460077928,1,17,1,12,0,18385,7.4
4518093689,0,14,0,0,0,14074,6.4
4501370502,0,15,1,2,1,16299,7.2
4512954515,0,22,0,14,1,16644,6.8
4519014512,0,15,1,8,2,16997,6.8
4522561277,0,16,1,1,0,15360,7
4458533375,1,14,1,6,1,17141,7
4472632367,1,17,0,8,1,17882,7.2
4507922418,0,40,0,10,1,18342,7.2
4477117307,0,18,1,8,0,15251,7
4526116329,1,15,1,5,0,17693,7
4456005306,0,14,0,4,0,15385,6.8
4527144982,1,51,1,7,0,17549,7.4
4525573622,0,11,0,6,0,15148,6.6
4513250819,0,16,1,6,2,17558,7
4525210320,0,37,1,9,1,16989,7
4526332479,1,19,0,9,0,18786,7.4
4526360728,0,13,0,2,0,15188,6.8
4459678917,1,13,0,7,0,15520,6.8
4489870800,1,50,1,22,1,20876,7.6
4505884702,1,13,0,5,0,17059,7.2
4478623490,0,21,1,6,0,16760,6.8
4474736524,0,17,0,2,0,14660,6.6
4456404061,0,41,1,5,1,15510,7
4476661936,0,18,0,9,1,16897,6.4
4526071907,0,14,0,12,0,16861,7
4526732497,1,16,1,9,1,18445,7.2
4526899481,0,18,0,2,0,15777,6.6
4499966434,0,27,0,7,0,18284,7.2
4519077677,0,15,1,9,0,17047,6.8
4494870999,1,17,1,4,1,17606,7.6
4526855429,0,10,1,10,0,17447,7
4515231916,0,70,0,0,1,13789,6.8
4520362775,0,18,0,16,0,18557,7.2
4525318009,0,14,0,5,0,15568,6.8
4449209158,0,17,1,9,0,17327,7.2
4510530243,0,16,0,9,1,16110,7
4503029657,1,18,0,10,0,18209,6.8
4483768232,1,16,1,5,1,16023,6.8
4525862363,1,14,0,6,1,17685,7.2
4467871886,1,86,0,3,1,14803,6.8
4477725637,0,15,0,12,0,15656,6.4
4526149892,1,19,1,6,1,19154,7.4
4520855918,1,16,0,11,1,17483,7.2
4478269360,0,12,1,1,0,14598,6.6
4514407181,0,17,1,8,1,16088,7.2
4527127761,1,17,1,3,0,15812,7
4445960695,1,15,1,5,2,16030,7.2
4410120147,0,144,1,6,1,15787,7.2
4481252753,1,38,1,10,1,17870,7.2
4463020828,1,22,0,17,0,17875,6.8
4512764436,1,29,1,8,0,16523,7
4476704273,1,16,1,4,1,16180,7.2
4484971945,0,16,1,6,1,17448,6.8
4479146684,0,14,0,3,0,14493,6.6
4521281559,1,16,0,6,1,17807,6.8
4525625887,0,15,0,2,0,15001,6.8
4471757577,1,14,1,13,1,18984,7.2
4525306254,0,41,1,7,0,16528,6.8
4521009917,0,21,1,4,0,15020,7
4508074072,0,14,0,0,0,13657,6.4
4527469441,1,16,1,13,0,17672,7.2
4527033024,1,13,0,15,1,19508,7.4
4525985539,1,13,1,9,0,18590,7
4527084361,1,15,1,16,2,17260,6.6
4516329473,1,15,1,3,1,16095,7
4525363393,0,12,0,5,1,15384,6.8
4489475573,1,13,1,14,0,18795,7.4
4527500964,1,35,0,13,1,17737,7.2
4495332793,0,12,0,2,1,14191,6.8
4527238809,0,14,1,6,0,14557,6.4
4505403710,0,15,1,13,1,16739,7
4469108094,0,38,1,6,1,15230,6.6
4508327940,0,83,0,5,0,16600,7
4472981807,0,17,0,8,0,16240,6.6
4486431159,1,16,1,14,1,18722,7.2
4453493719,0,63,1,2,0,15640,7
4527368569,1,16,1,11,0,17940,7.4
4477116393,0,14,0,5,0,16414,6.8
4486569835,0,17,0,1,0,14207,6.6
4522493624,1,17,1,6,1,16737,7.2
4524785732,0,11,0,1,0,14672,6.6
4505637581,1,13,1,4,1,15360,6.8
4527309087,1,18,1,7,1,17795,7.2
4448051945,1,18,1,7,1,16896,7
4470529446,0,11,0,4,0,16182,7
4527571899,1,15,0,11,1,17729,6.8
4523059418,0,19,1,12,1,17552,7.2
4526202382,1,13,1,5,2,16491,7.6
4478385556,0,13,1,4,0,17643,7.2
4470670940,1,18,1,7,0,16247,7.4
4471257254,1,19,1,11,0,17072,6.4
4512326355,1,12,1,11,2,18882,6.6
4486653289,0,12,1,4,0,14520,7
4470054451,1,12,1,14,1,18374,7.6
4518536187,0,14,1,5,1,16073,6.8
4455236483,1,18,1,6,1,16448,7.2
4512745203,1,17,1,12,1,18821,7
4510669368,0,53,0,6,1,15485,6.8
4526763714,0,16,1,3,1,15129,6.6
4509431261,1,47,1,7,0,16329,6.8
4477413718,1,15,1,5,0,16807,7.2
4515934716,1,19,0,21,0,20330,7
4525352224,1,129,0,6,1,16666,6.8
4513354940,1,23,1,6,1,16946,6.8
4484592953,1,29,1,6,0,17028,7.4
4466193418,0,15,0,7,1,16686,7.4
4526460873,1,16,0,2,1,14993,6.8
4495515321,1,18,0,4,0,14654,7
4451773620,1,15,0,6,0,15570,6.8
4519198030,1,17,0,11,0,17178,7
4503283064,0,14,0,2,0,14333,6.8
4465543181,0,17,0,1,0,14453,6.8
4521774958,1,22,0,2,1,15932,6.8
4512943729,0,25,0,1,0,15101,7
4456258019,0,12,0,9,0,16628,7
4503866171,0,17,0,2,2,14997,6.6
4469416246,1,15,1,7,1,17664,7
4500754839,1,14,0,4,1,15082,6.8
4526467348,0,12,0,5,1,16964,6.8
4522860957,1,15,0,9,0,16999,6.8
4297209068,1,17,1,6,0,16621,6.6
4452292260,1,37,0,8,1,17060,6.6
4449428423,0,19,1,5,1,14758,6.6
4473438026,1,17,1,11,1,17117,7
4488784073,1,37,0,6,0,16413,7
4438230274,0,16,0,5,0,14448,6.4
4492561443,1,15,1,4,0,16778,7.2
4457538787,0,19,0,3,1,14494,6.8
4486823240,1,17,1,13,0,18267,7.4
4521965130,0,85,1,6,1,16440,7
4484601181,1,16,0,8,2,17390,7.2
4470363141,1,16,1,6,0,17035,7.2
4505505523,0,18,1,19,0,17198,6.4
4526153369,1,26,1,10,1,17430,6.8
4423131691,0,15,1,4,1,15320,7
4497452611,0,19,0,5,0,15347,6.8
4471981120,1,14,1,11,0,18002,7
4480094113,0,13,0,10,0,17901,6.8
4387774615,0,15,0,1,0,14205,7
4515363790,0,12,0,1,0,13772,6
4526222193,1,21,1,7,1,17231,7.2
4447414095,0,17,0,6,0,15983,7.2
4504974041,0,13,1,2,0,14651,6.8
4442091575,1,20,1,13,1,18789,7.4
4516515397,0,13,0,3,0,15485,6.6
4505187643,1,66,1,11,1,17992,7
4526183369,1,22,1,17,1,18828,7.2
4467235457,0,13,1,3,0,14797,6.6
4469904395,1,16,0,5,1,15524,7
4461601023,1,18,1,6,2,18288,7.6
4506975246,0,50,0,2,0,16304,7
4490055696,0,48,0,8,1,14974,6.2
4519220567,0,17,1,4,0,16598,7
4522842470,1,16,1,7,0,15273,6.8
4448423272,0,10,1,2,0,15515,7.2
4509068036,0,15,1,2,0,16024,6.8
4521845032,0,16,1,7,0,15667,7
4515955272,1,16,0,5,0,18451,7.4
4519665715,0,15,0,5,0,16355,6.8
4465424033,0,13,1,3,1,15140,6.6
4505416038,0,56,1,4,0,15755,7
4526044508,1,19,0,7,0,16302,7
4480746827,0,38,0,3,0,13825,6.8
4473157317,0,21,1,5,1,16724,7
4512583390,1,15,1,11,0,18442,7.4
4465279641,0,16,1,4,0,17008,7.2
4489477111,1,20,0,4,1,16513,7
4479732841,0,26,0,5,0,15554,7
4514309689,1,12,0,5,0,15400,7
4527434584,1,15,1,11,1,19052,7
4525788631,0,16,1,8,1,16039,6.6
4527311147,0,19,1,5,1,17093,7
4469649522,0,53,0,3,0,15440,6.8
4525620906,1,15,0,2,0,15547,6.8
4512919782,0,45,1,10,0,16275,6.8
4465354125,1,13,1,9,1,17627,7
4497742597,0,60,0,10,1,16641,7
4500293065,1,17,0,12,1,16009,6.8
4517659672,0,15,1,4,1,15010,6.8
4477708439,1,48,0,6,1,15969,7
4475151034,0,15,1,6,0,15007,7.2
4526755326,0,17,1,3,0,14494,6.4
4522799084,1,16,0,4,1,16576,7
4495602419,0,12,0,8,0,16575,7
4527042510,0,20,1,14,2,19339,7.2
4507364977,1,18,0,7,1,16621,7
4526256395,0,37,0,1,1,14308,6.8
4497764283,0,16,1,5,0,15165,6.6
4451728013,0,15,0,14,0,18754,7.6
4504012663,0,152,0,6,1,16608,7.2
4479907998,0,44,1,6,1,16375,7
4502893432,1,18,0,6,1,15987,7
4466996593,0,17,0,9,1,17027,7.4
4508032491,0,16,0,7,0,15885,6.4
4500122994,0,16,1,1,1,16238,7
4520714829,0,16,1,9,0,16778,7.2
4458639336,0,12,0,2,0,17004,7.2
4477499518,1,23,1,10,0,17668,6.8
4525234644,1,15,0,8,1,16389,7
4484556262,1,11,1,13,0,17252,6.4
4489972241,1,20,1,12,1,17854,6.8
4457517479,0,15,0,6,0,15431,6.8
4484101947,0,14,1,2,0,14985,7
4452042195,1,17,1,4,0,16008,6.8
